PHIF,SW,VSH
0.09241481527182742,0.8891235573085386,0.05976290384907423
0.08323643678949101,0.9225402072868227,0.059704021263878325
0.10046749797343575,0.8269385780368774,0.05580725524343269
0.1070041130331937,0.8118238224183567,0.06919968520722293
0.1070041130331937,0.822282519805682,0.07078110261918166
0.10070588382457951,0.83106155649507,0.08329954231930259
0.09695801797686696,0.9112931364384074,0.0900712082148332
0.09682795543311873,0.8767138294887683,0.08381953166707848
0.10070588382457951,0.8303833728736815,0.06498883749657891
0.09672715660648117,0.9019898770374933,0.049519929914214646
0.08811089851807971,0.9259850021236268,0.0627770315144307
0.08728980556699073,0.8996454345378363,0.07173344322116423
0.10640355018483874,0.822282519805682,0.06672819279719026
0.1180939701014242,0.7723223308080732,0.06156326984696906
0.12083140694361943,0.7710457898082426,0.06509619032118454
0.10894264680889688,0.8118238224183567,0.08329954231930259
0.09682795543311873,0.83106155649507,0.07026111327140577
0.0931540108743292,0.8931667095237849,0.05907287139854326
0.10207130547262341,0.8303833728736815,0.05907287139854326
0.10640355018483874,0.822282519805682,0.07449608353859871
0.10831464176761023,0.8118238224183567,0.08329954231930259
0.10479097745558111,0.8277669195875176,0.08381953166707848
0.10763211807448035,0.822282519805682,0.06724818214496615
0.10763211807448035,0.8312267903328099,0.05690341116597847
0.11518896177224863,0.799160942669368,0.04944324278824564
0.11760292564365424,0.7891722167228651,0.05338795910054613
0.1300824293295707,0.7700902682627458,0.06199703606292701
0.12132245140138939,0.7977281845618508,0.05357705862672173
0.11518896177224863,0.799160942669368,0.049963232136021524
0.10479097745558111,0.8385448117224452,0.05690341116597847
0.10640355018483874,0.822282519805682,0.05907287139854326
0.10410442512752444,0.8277669195875176,0.0655088268443548
0.10218536230915369,0.8303833728736815,0.05907287139854326
0.09676940814634871,0.8492493493738188,0.05907287139854326
0.08506764754465726,0.9259850021236268,0.05631966122543622
0.0806480863188175,0.9250125989230868,0.05467782794569623
0.07822496303718483,0.9334550291458531,0.05467782794569623
0.0806480863188175,0.9250125989230868,0.05586837364597053
0.0824694297630907,0.9250125989230868,0.06112756062964183
0.08506764754465726,0.9250125989230868,0.0632970208622066
0.08498719284631362,0.9250125989230868,0.0632970208622066
0.07486720340746181,0.9372294580009312,0.06973297630801815
0.07814450833884119,0.9268823010312098,0.07147233160862951
0.08235679655163201,0.9250125989230868,0.07393390528435557
0.0952478751742624,0.8909177653234143,0.05907287139854326
0.09922660239236075,0.8294109696731415,0.05690341116597847
0.09614140310506206,0.8294109696731415,0.05209551176177286
0.10353305875236209,0.8267945163869777,0.050453678482032874
0.09676940814634871,0.8482769461732789,0.055128155086242754
0.08742434619002304,0.9259850021236268,0.06973297630801815
0.07566263973497608,0.9382018612014711,0.08304088294798566
0.0786803639551712,0.934427432346393,0.0868865375948077
0.09172826294377075,0.8909177653234143,0.08468607553161636
0.10571699785678207,0.8213101166051421,0.08329954231930259
0.11691637331559757,0.7710457898082426,0.07865460871685724
0.11309953745637867,0.7965616707458667,0.06810588936860412
0.10781074514803674,0.8118238224183567,0.07078110261918166
0.09153517503396842,0.8918901685239542,0.07164764648371955
0.08235679655163201,0.9259850021236268,0.07393390528435557
0.07494765810580545,0.9382018612014711,0.0632970208622066
0.08506764754465726,0.9250125989230868,0.05467782794569623
0.09614140310506206,0.8492598240790687,0.050453678482032874
0.10617239877476843,0.8213101166051421,0.055128155086242754
0.1060826387040265,0.8108514192178168,0.05209551176177286
0.10155735726786703,0.8294109696731415,0.05690341116597847
0.09153517503396842,0.8909177653234143,0.060133405510216724
0.07822496303718483,0.9334550291458531,0.0632970208622066
0.07467411549765948,0.9372294580009312,0.06112756062964183
0.07639315128348512,0.9334550291458531,0.06575859453793266
0.08498719284631362,0.9250125989230868,0.06973297630801815
0.08715080358187707,0.9250125989230868,0.07393390528435557
0.08037454371067153,0.9250125989230868,0.07393390528435557
0.07486720340746181,0.9372294580009312,0.07095234226085362
0.06345745829891065,0.9585661163217308,0.0786208371318767
0.05589693280967321,0.9594988488643742,0.10342883791672919
0.045785678799414,0.9673335952379112,0.11007439195780022
0.04938809822738977,0.9673335952379112,0.1291806276274063
0.04321187264245372,0.9673335952379112,0.13164220130313234
0.0553361989858187,0.9594988488643742,0.13164220130313234
0.05589693280967321,0.9594988488643742,0.13164220130313234
0.06669742932606378,0.9594988488643742,0.12632061376588707
0.07467411549765948,0.9180968506119802,0.12348946950887141
0.08227634185328837,0.9058799915341359,0.11523111509775871
0.0847941049365113,0.9250125989230868,0.1024416495113152
0.07408191339226546,0.9180968506119802,0.07630968222263695
0.06345745829891065,0.9594988488643742,0.0685897387949483
0.057843141977502906,0.9147824272223133,0.06888546975767995
0.05589693280967321,0.9105807210288424,0.07174186609962879
0.06599681546882526,0.9056459095017398,0.0685897387949483
0.06345745829891065,0.9056459095017398,0.07502569424075986
0.0553361989858187,0.9091868796687519,0.08446241401689789
0.05265736340986816,0.9458004481342822,0.08446241401689789
0.05166668090848961,0.9601906241621398,0.08446241401689789
0.05248796007066209,0.9398005811172809,0.0815666477308406
0.061082677706672674,0.882194499002393,0.08082040194000233
0.061082677706672674,0.7827866892094579,0.0767052697011096
0.061252081045878745,0.7826872238589605,0.07624506019359532
0.06652766882283202,0.7247639818717809,0.0786208371318767
0.07271164967439943,0.694690830699417,0.080024663142054
0.0847941049365113,0.6580322415517352,0.080024663142054
0.07467411549765948,0.6888867758983496,0.07341391593657969
0.07297161238185507,0.694690830699417,0.06523860519015677
0.06652766882283202,0.734838331975086,0.059450556530662044
0.06652766882283202,0.7217240326027125,0.058436607627847345
0.06345745829891065,0.7315419533268122,0.058436607627847345
0.06345745829891065,0.7247639818717809,0.06116109157871223
0.06652766882283202,0.7214676032235071,0.0685897387949483
0.06045935194171665,0.8715831297012814,0.0638119439663035
0.05247328166211424,0.9668691302666736,0.06375819516509261
0.04493269701089993,0.9570512095425739,0.06375819516509261
0.045785678799414,0.9570512095425739,0.06375819516509261
0.05247328166211424,0.9550593661573304,0.06693396669542317
0.06045935194171665,0.8715831297012814,0.08134039128777822
0.06028994860251058,0.8775570880398941,0.08557536155497115
0.05247328166211424,0.9550593661573304,0.08208663707861649
0.05230387832290817,0.9623743568101683,0.06209700066872148
0.05230387832290817,0.9641097708162064,0.05369576492251911
0.045616275460207925,0.9741841209195113,0.04921955239483764
0.04493269701089993,0.9641097708162064,0.05194403634570253
0.04493269701089993,0.9741841209195113,0.04921955239483764
0.045616275460207925,0.978912318235246,0.05075349064542823
0.0492186948881837,0.9616224428296007,0.05075349064542823
0.05063509959927223,0.9616224428296007,0.05720322332937381
0.04493269701089993,0.9688379681319411,0.05075349064542823
0.04321187264245372,0.9715973275824084,0.04921955239483764
0.04036346958518662,0.9716967929329058,0.05075349064542823
0.0508045029384783,0.9615229774791033,0.05170636686433506
0.05248796007066209,0.9181263120482009,0.057379470311894894
0.06028994860251058,0.8472053722634739,0.056250660832818954
0.06028994860251058,0.7536720554586539,0.05408120060025416
0.06652802598685773,0.7287825938763449,0.053043439137874855
0.07124849588629317,0.6974938299406871,0.048953074142268654
0.07107909254708712,0.7087837928072859,0.047419135891678066
0.0632880549597046,0.7954391536526043,0.046840239134683256
0.05516679564661263,0.8817569451550838,0.05216182667192852
0.05183608424769568,0.9668691302666736,0.05216182667192852
0.0553361989858187,0.8715831297012814,0.05720322332937381
0.057673738638296834,0.8716825950517788,0.054886310622793415
0.06345745829891065,0.7214676032235071,0.04932705360418067
0.06045935194171665,0.8715831297012814,0.0485843441352154
0.05230387832290817,0.9551588315078279,0.05720322332937381
0.045102100350106,0.9567947801633686,0.0593726835619386
0.045785678799414,0.9615229774791033,0.05239532392516821
0.05265736340986816,0.9597875634730649,0.05075349064542823
0.06028994860251058,0.8559386900525537,0.046097529665717986
0.0632880549597046,0.7331031695211843,0.04169410912753848
0.0632880549597046,0.6724948328274009,0.04169410912753848
0.05230387832290817,0.9348671114949348,0.05019146819511432
0.04036346958518662,0.936602525500973,0.054999367599319914
0.04036346958518662,0.9352614931867479,0.04974018061564863
0.04493269701089993,0.936602525500973,0.05019146819511432
0.05046866579419678,0.936602525500973,0.053224111519584213
0.045449841655132474,0.9338884143762473,0.054999367599319914
0.044766263205824476,0.9338884143762473,0.054999367599319914
0.045449841655132474,0.9338884143762473,0.054999367599319914
0.04311054784601146,0.9195646115085413,0.057168827831884705
0.04568435400297174,0.9195646115085413,0.053224111519584213
0.044766263205824476,0.9195646115085413,0.04854963491537433
0.05150024710341416,0.9195646115085413,0.047015696664783745
0.052321526265586636,0.8688529554248011,0.047015696664783745
0.05500036184153718,0.7979320156400741,0.047015696664783745
0.052321526265586636,0.8688529554248011,0.047015696664783745
0.052321526265586636,0.8688529554248011,0.04854963491537433
0.052321526265586636,0.8555380977549621,0.057168827831884705
0.05500036184153718,0.7979320156400741,0.07195488578378195
0.05046866579419678,0.9195646115085413,0.07691268991766378
0.045449841655132474,0.912349086206201,0.08075834456448583
0.044766263205824476,0.9195646115085413,0.0763927005698879
0.044766263205824476,0.9195646115085413,0.08023835521670994
0.044766263205824476,0.912349086206201,0.09243138292442118
0.04019703578011117,0.912349086206201,0.09385188280526727
0.04304543883737827,0.9265734237234095,0.09385188280526727
0.03353072994574254,0.9611487828183708,0.0872063287641962
0.0428760354981722,0.9338884143762473,0.08075834456448583
0.04019703578011117,0.9338884143762473,0.0872063287641962
0.04905226108310825,0.9266728890739069,0.10162908114708585
0.044766263205824476,0.936602525500973,0.10110909179930996
0.045449841655132474,0.936602525500973,0.08668633941642032
0.05166668090848961,0.936602525500973,0.08075834456448583
0.05183608424769568,0.9465721551505434,0.08075834456448583
0.05063509959927223,0.9466716205010408,0.0872063287641962
0.04304246930324765,0.9466716205010408,0.08075834456448583
0.04304246930324765,0.9466716205010408,0.08075834456448583
0.045785678799414,0.9615229774791033,0.08023835521670994
0.0508045029384783,0.9465721551505434,0.09243138292442118
0.0508045029384783,0.9615229774791033,0.09295137227219707
0.0508045029384783,0.9567947801633686,0.08296220029453974
0.0508045029384783,0.9567947801633686,0.08205881992480857
0.05265736340986816,0.9364047371185097,0.07710101579092674
0.06345745829891065,0.7214676032235071,0.07712062340951856
0.07795142042903887,0.6631782931262276,0.0767961397967822
0.0802774824183635,0.6547358629034614,0.07578969287486106
0.0847941049365113,0.7553506157644334,0.06575859453793266
0.08037454371067153,0.8512193544579411,0.057139401621422295
0.08227634185328837,0.6681065916550403,0.055605463370831706
0.07467411549765948,0.6858468266292811,0.055605463370831706
0.07124849588629317,0.6916508814303485,0.055605463370831706
0.06345745829891065,0.7217240326027125,0.058436607627847345
0.0553361989858187,0.8718395590804867,0.04921955239483764
0.06028994860251058,0.8572797223667789,0.047631467916308574
0.07124849588629317,0.6423222163045395,0.04496874748087019
0.08227634185328837,0.590807672181848,0.0444487581330943
0.08558683404067338,0.590807672181848,0.0456393038333686
0.06907290110782081,0.6336651045695711,0.04609059141283429
0.05830003393738348,0.810914786193555,0.049671478847338434
0.05046866579419678,0.9195646115085413,0.04854963491537433
0.05150024710341416,0.9195646115085413,0.047015696664783745
0.055561095665391684,0.796590983325849,0.046495707317007855
0.055561095665391684,0.7979320156400741,0.046495707317007855
0.05311425536974873,0.8688529554248011,0.049671478847338434
0.045449841655132474,0.9182235791943162,0.06308479392992039
0.04019703578011117,0.9195646115085413,0.06719992616881312
0.0428760354981722,0.9195646115085413,0.07143489643600606
0.051261394898358875,0.9195646115085413,0.0763927005698879
0.05229297620757625,0.9195646115085413,0.08023835521670994
0.045449841655132474,0.9195646115085413,0.09243138292442118
0.03877607726689688,0.9182235791943162,0.10162908114708585
0.0428760354981722,0.9195646115085413,0.10664134839171077
0.04905226108310825,0.9195646115085413,0.11738707721613162
0.05579309094569927,0.7979320156400741,0.13013022398363092
0.06091624390159722,0.7979320156400741,0.12333453975225113
0.06091624390159722,0.7979320156400741,0.10299933631481523
0.06091624390159722,0.796590983325849,0.09020987072837171
0.05311425536974873,0.869861900622668,0.09333189345749138
0.052930173621994814,0.9338884143762473,0.11437971345504758
0.051261394898358875,0.9266728890739069,0.12645656248137077
0.05326601076627634,0.9292875348481352,0.13340964284358778
0.0515972320426404,0.9292875348481352,0.14902156274989695
0.045102100350106,0.9292875348481352,0.13340964284358778
0.04053287292439269,0.9615229774791033,0.1356134985736417
0.039904643515340496,0.9567947801633686,0.1356134985736417
0.039904643515340496,0.9615229774791033,0.15122541847995086
0.041325602028554786,0.9465721551505434,0.1572322239337404
0.041325602028554786,0.9465721551505434,0.1572322239337404
0.03151799122698228,0.9565479032902587,0.14902156274989695
0.0275584562696811,0.9888828112717241,0.14651295476674403
0.03151799122698228,0.9738325235926669,0.12697655182914663
0.04589482945426809,0.9292875348481352,0.12645656248137077
0.050014393526476415,0.9265734237234095,0.11738707721613162
0.055962494284905344,0.8049408278549423,0.12645656248137077
0.05326601076627634,0.9292875348481352,0.12645656248137077
0.06678954457298734,0.6575394125018937,0.12480863644638565
0.06678954457298734,0.6575394125018937,0.12480863644638565
0.0666201412337813,0.6648544031547315,0.1211349749441255
0.05311425536974873,0.8770774259250084,0.12645656248137077
0.05229297620757625,0.936602525500973,0.10612135904393488
0.04624257075929457,0.9338884143762473,0.09333189345749138
0.04624257075929457,0.9338884143762473,0.08023835521670994
0.04624257075929457,0.9195646115085413,0.08023835521670994
0.05229297620757625,0.9195646115085413,0.08023835521670994
0.05311425536974873,0.8627536230573024,0.08668633941642032
0.05579309094569927,0.8122558185077801,0.09333189345749138
0.05635382476955378,0.8122558185077801,0.10110909179930996
0.05229297620757625,0.9325473820620221,0.11437971345504758
0.04640900456437002,0.9352614931867479,0.12645656248137077
0.04624257075929457,0.912349086206201,0.13340964284358778
0.04555899230998657,0.9266728890739069,0.14378910968891426
0.04366876460233429,0.9338884143762473,0.14902156274989695
0.03353072994574254,0.9162128702834406,0.14902156274989695
0.03353072994574254,0.9341558197890941,0.13392963219136364
0.03877607726689688,0.8726000280136271,0.11790706656390751
0.040562658623473836,0.8697816339341603,0.10110909179930996
0.040562658623473836,0.8270182411021546,0.08668633941642032
0.03389635278910521,0.8542786095442781,0.07691268991766378
0.03154777692606343,0.8722215590499317,0.06771991551658901
0.03154777692606343,0.8722215590499317,0.06360478327769628
0.039141700110259546,0.8270182411021546,0.057168827831884705
0.039141700110259546,0.8156698810602953,0.054999367599319914
0.039141700110259546,0.8003024132966755,0.054999367599319914
0.03389635278910521,0.827562781738799,0.057168827831884705
0.036749457312906623,0.8094709096838587,0.057168827831884705
0.027757645307968315,0.8455057312444526,0.057168827831884705
0.030117833446488874,0.8722215590499317,0.057168827831884705
0.03389635278910521,0.8970420023762838,0.06360478327769628
0.04019703578011117,0.8726000280136271,0.07691268991766378
0.05083428863755945,0.8697816339341603,0.10110909179930996
0.0534798782131114,0.7708264737221125,0.12645656248137077
0.053099576961200885,0.8816375111884796,0.16418079518997616
0.04589482945426809,0.9651971736393089,0.19192501156140937
0.04053287292439269,0.9651971736393089,0.20057143666639618
0.045102100350106,0.9615229774791033,0.16690464026780594
0.04598486783770121,0.8624666432813226,0.15775221328151626
0.04922166442231432,0.8652850373607894,0.13065021333140678
0.05046866579419678,0.8726000280136271,0.10664134839171077
0.045449841655132474,0.8726000280136271,0.08023835521670994
0.04581546449849514,0.8697816339341603,0.07143489643600606
0.043241658341534865,0.8697816339341603,0.06719992616881312
0.04581546449849514,0.8697816339341603,0.06482414923053176
0.05162701774172154,0.8697816339341603,0.06482414923053176
0.06128186674495989,0.74105546681409,0.06407790343969347
0.06698456078271262,0.6027726103289202,0.07491676767946466
0.06715432128594437,0.6027726103289202,0.08136475187917504
0.06907290110782081,0.6027726103289202,0.09694930760781098
0.061085647240803294,0.6686152931267564,0.11206548967888633
0.05579309094569927,0.810914786193555,0.14902156274989695
0.04640900456437002,0.9688379681319411,0.1594360796637943
0.04555899230998657,0.9195646115085413,0.1572322239337404
0.040989764884273264,0.8889525018413172,0.14902156274989695
0.034689081893267304,0.9149849518819374,0.13340964284358778
0.03154777692606343,0.9149849518819374,0.10664134839171077
0.03877607726689688,0.8726000280136271,0.09295137227219707
0.0428760354981722,0.8726000280136271,0.09295137227219707
0.044766263205824476,0.8726000280136271,0.0872063287641962
0.03877607726689688,0.8726000280136271,0.09385188280526727
0.031182154082700766,0.917803345961404,0.09385188280526727
0.036383834469543956,0.8998603964557504,0.09385188280526727
0.03877607726689688,0.8726000280136271,0.09333189345749138
0.04019703578011117,0.8726000280136271,0.08668633941642032
0.04019703578011117,0.8889525018413172,0.08668633941642032
0.0428760354981722,0.8726000280136271,0.0872063287641962
0.044766263205824476,0.8726000280136271,0.08075834456448583
0.04941788392647092,0.8697816339341603,0.08023835521670994
0.05046866579419678,0.8726000280136271,0.0763927005698879
0.05046866579419678,0.9195646115085413,0.07143489643600606
0.05150024710341416,0.8726000280136271,0.0763927005698879
0.052687149108949304,0.8208053918564585,0.08023835521670994
0.05635382476955378,0.768122568270189,0.08023835521670994
0.06012351479743513,0.768122568270189,0.07327067784076824
0.06012351479743513,0.7438738608935566,0.06222211584918798
0.055561095665391684,0.7438738608935566,0.057168827831884705
0.05150024710341416,0.8726000280136271,0.05019146819511432
0.04581546449849514,0.8697816339341603,0.04974018061564863
0.043241658341534865,0.8697816339341603,0.04854963491537433
0.043241658341534865,0.8697816339341603,0.05019146819511432
0.0428760354981722,0.8726000280136271,0.04854963491537433
0.04905226108310825,0.8726000280136271,0.047015696664783745
0.05213744451783272,0.8726000280136271,0.047015696664783745
0.052321526265586636,0.8236237859359251,0.04854963491537433
0.052687149108949304,0.8208053918564585,0.054999367599319914
0.052687149108949304,0.8697816339341603,0.06360478327769628
0.05250306736119539,0.8697816339341603,0.057168827831884705
0.04581546449849514,0.8697816339341603,0.05019146819511432
0.045449841655132474,0.8726000280136271,0.049671478847338434
0.045449841655132474,0.8726000280136271,0.06308479392992039
0.05046866579419678,0.8726000280136271,0.06482414923053176
0.05213744451783272,0.8726000280136271,0.06308479392992039
0.052687149108949304,0.8147060594889598,0.05664883848410882
0.05500036184153718,0.7438738608935566,0.05664883848410882
0.05213744451783272,0.8726000280136271,0.05664883848410882
0.05046866579419678,0.8726000280136271,0.06308479392992039
0.051261394898358875,0.8726000280136271,0.06719992616881312
0.05229297620757625,0.8726000280136271,0.08023835521670994
0.051261394898358875,0.8889525018413172,0.08023835521670994
0.05150024710341416,0.8726000280136271,0.08023835521670994
0.05311425536974873,0.8236237859359251,0.08023835521670994
0.05635382476955378,0.7438738608935566,0.08023835521670994
0.052321526265586636,0.8329441756874173,0.09243138292442118
0.052321526265586636,0.8329441756874173,0.09333189345749138
0.06012351479743513,0.768122568270189,0.08356431668730066
0.0642799731021539,0.5909399403363157,0.07491676767946466
0.06012351479743513,0.7438738608935566,0.07711633248759028
0.052321526265586636,0.839043508054916,0.08075834456448583
0.05213744451783272,0.8889525018413172,0.08023835521670994
0.049844990187270344,0.8726000280136271,0.08023835521670994
0.04624257075929457,0.8726000280136271,0.0763927005698879
0.05021061303063301,0.8156698810602953,0.06482414923053176
0.05329579646535748,0.8697816339341603,0.06482414923053176
0.05311425536974873,0.8175244535684264,0.06719992616881312
0.052687149108949304,0.8208053918564585,0.06719992616881312
0.0481362699124352,0.8726000280136271,0.057168827831884705
0.0428760354981722,0.8726000280136271,0.053224111519584213
0.03698396966074589,0.8697816339341603,0.053224111519584213
0.03353072994574254,0.8998603964557504,0.057168827831884705
0.03877607726689688,0.8726000280136271,0.06482414923053176
0.044766263205824476,0.8726000280136271,0.06482414923053176
0.05150024710341416,0.8726000280136271,0.06482414923053176
0.05213744451783272,0.8726000280136271,0.06534413857830765
0.05213744451783272,0.8726000280136271,0.057168827831884705
0.05213744451783272,0.8726000280136271,0.054999367599319914
0.06012351479743513,0.7438738608935566,0.04661815788652898
0.05500036184153718,0.7438738608935566,0.054999367599319914
0.052321526265586636,0.8236237859359251,0.057168827831884705
0.05046866579419678,0.8726000280136271,0.06534413857830765
0.04905226108310825,0.8889525018413172,0.06534413857830765
0.05150024710341416,0.8889525018413172,0.06771991551658901
0.05046866579419678,0.8889525018413172,0.06482414923053176
0.05213744451783272,0.8876114695270921,0.06482414923053176
0.052321526265586636,0.839043508054916,0.06308479392992039
0.0532836587089548,0.8317285174020783,0.06719992616881312
0.05635382476955378,0.768122568270189,0.0763927005698879
0.05635382476955378,0.768122568270189,0.08668633941642032
0.05579309094569927,0.7609070429678487,0.09333189345749138
0.05311425536974873,0.8318279827525757,0.10110909179930996
0.052321526265586636,0.8807047594797801,0.08023835521670994
0.05150024710341416,0.8889525018413172,0.06771991551658901
0.052321526265586636,0.839043508054916,0.06360478327769628
0.052321526265586636,0.839043508054916,0.057168827831884705
0.05213744451783272,0.8726000280136271,0.05019146819511432
0.04568435400297174,0.8726000280136271,0.047015696664783745
0.04500077555366374,0.8726000280136271,0.047015696664783745
0.050703178142036044,0.8726000280136271,0.047015696664783745
0.057741817181060646,0.7438738608935566,0.047015696664783745
0.06619183167855053,0.6027726103289202,0.04169410912753848
0.06828017200365873,0.6116015955865617,0.04438985072387538
0.06828017200365873,0.5915362556549675,0.04496874748087019
0.06636159218178228,0.6116015955865617,0.05083958340782096
0.06636159218178228,0.6027726103289202,0.04438985072387538
0.06566097832454376,0.6027726103289202,0.04169410912753848
0.05150024710341416,0.8726000280136271,0.047015696664783745
0.0428760354981722,0.8726000280136271,0.05019146819511432
0.03877607726689688,0.8726000280136271,0.057168827831884705
0.044766263205824476,0.8726000280136271,0.057168827831884705
0.044766263205824476,0.8726000280136271,0.057168827831884705
0.0428760354981722,0.8889525018413172,0.057168827831884705
0.0428760354981722,0.8726000280136271,0.06360478327769628
0.04905226108310825,0.8726000280136271,0.06482414923053176
0.05750730483322138,0.768122568270189,0.06719992616881312
0.06012351479743513,0.768122568270189,0.07711633248759028
0.05500036184153718,0.7979320156400741,0.08075834456448583
0.04928677343094751,0.9195646115085413,0.08075834456448583
0.05173475945125342,0.9195646115085413,0.06534413857830765
0.052321526265586636,0.839043508054916,0.06360478327769628
0.05750730483322138,0.7979320156400741,0.06534413857830765
0.06012351479743513,0.7979320156400741,0.0688328630546623
0.06012351479743513,0.7057397311494794,0.07763632183536617
0.06035802714527439,0.7200635340171854,0.0715911023804185
0.06335613350246842,0.6621402920300058,0.05828319574045101
0.06035802714527439,0.8122558185077801,0.04542761218625468
0.05516679564661263,0.8149699296325058,0.04854963491537433
0.05248796007066209,0.9276515861925945,0.055175614581841
0.06045935194171665,0.8124365438513727,0.04757405200758834
